id,first_name,last_name,product,country,active_from,days_active
996b1239-0a66-45d4-8ea4-d227586f8ed1,Tiphanie,Rootes,Toyota,Indonesia,2019-01-10,568
979eacf1-52cd-4adc-a947-b516e7ef4537,Sue,Myall,Ford,China,2020-02-21,953
95955b3f-b048-4065-b97f-f1442dab9822,Crysta,Renney,Buick,Macedonia,2015-10-21,935
b784fd67-0473-4a3d-aa2e-274db0949031,Willy,Clausewitz,Volkswagen,Uruguay,2015-01-26,488
5dfe14bc-792d-47ec-b65d-c90d6500d50e,Henderson,Ceeley,GMC,Libya,2020-11-02,57
be9a12d4-e93d-4277-a8ef-a6595f4215b6,Leilah,Girardetti,Hyundai,China,2020-12-25,964
a6399abc-5dd2-4eb4-af1d-9dc9b4c56109,Nike,Elderidge,BMW,Brazil,2019-12-03,716
2e4cfe84-8f98-4f19-a48a-249bb27bd2c8,Curry,Batterbee,Audi,Philippines,2017-05-11,120
53a010ca-899d-4e1e-8e34-a7f74ddc89f7,Merwin,Sturt,Dodge,Ethiopia,2019-10-07,900
4d0afeb6-65fe-4d2a-9ee9-36c7b1d08038,Keelia,Faye,Ford,Vietnam,2017-10-23,762
60214ac4-7b49-46f2-8f2f-5894b9fba545,Siegfried,Ayerst,Suzuki,Iraq,2018-05-21,998
c7c21d12-aaa5-43d9-8505-452a52fa6e25,Nettie,Bemand,Chevrolet,Belarus,2020-12-08,110
2225197a-4d62-4fb1-90d5-e44f953cb104,Hasty,Maginn,Suzuki,Democratic Republic of the Congo,2017-05-19,330
a100e254-0e5f-437b-b266-2c152e2ba793,Sofie,Doughton,Ford,Nigeria,2017-09-05,883
f38cd99e-7e45-4342-9d26-4aac79e218ae,Brockie,Boulden,Mitsubishi,China,2016-10-27,654
687173c4-8ec7-4ddb-8a3b-0e6a5ea52d6c,Anson,Swafield,Infiniti,Poland,2020-09-27,86
cee53363-ae67-4463-aa6a-5f572833823b,Nataline,Leakner,GMC,China,2015-08-29,658
a855e3b0-6a5f-40ba-a79a-adce539f033d,Heidi,Gundrey,Ford,Indonesia,2015-04-21,939
1a0d9ec9-459d-415a-b846-b7f654105db4,Johann,O'Connolly,Ford,China,2019-04-06,209
206b7a98-668b-47f3-ac87-0901f4786e45,Kailey,Palley,GMC,Nigeria,2020-03-05,346
d2fdf21f-7fb8-41e0-9654-eef6be686345,Gregorio,Buey,Mazda,Indonesia,2020-09-30,110
1a2776b6-8a92-4cd9-affe-558ee294396e,Anselm,Wisher,Chevrolet,Slovenia,2015-04-10,670
697ba8cc-d523-4102-9866-2dc6eb797981,Mitchell,Spitaro,Ford,Indonesia,2017-04-01,797
16fa48ab-4077-4882-b709-1673c5aaabf0,Mallory,Firbanks,Acura,Venezuela,2020-12-14,239
007feece-fa11-4434-8fd2-67b2c980687b,Esme,Haney,Audi,Indonesia,2020-10-03,873
b55da6b1-c3a8-4abd-83ad-e9d487920c3a,Cyb,Dandy,Kia,Czech Republic,2016-11-08,334
df8b2189-238c-437f-a72a-5fec026a677a,Gerhardine,Wolfinger,Mercedes-Benz,Brazil,2020-10-30,791
d1da7090-fc90-4a63-a8c5-63118dc86336,Marja,Capsey,Isuzu,Russia,2018-07-14,954
50fa4cad-f754-42ee-958e-1001ca4338b9,Robinetta,Sinnott,Lincoln,Senegal,2017-08-26,198
7c8146bb-be51-437c-9def-f738682330d5,Perl,Grimmett,Nissan,China,2021-05-12,330
7681f4ef-81c6-4a87-9685-237b1967d1e7,Gianna,Weavill,Dodge,Indonesia,2015-03-13,481
82d48afe-c11c-4d08-aad8-f9d94f8bc31a,Babbie,Sunderland,Pontiac,China,2021-08-01,741
d9d8c967-bb98-418e-83c6-b1d9e3eb1895,Alvira,Manzell,Buick,Nigeria,2017-08-06,527
73db6503-db63-4522-bd98-98d4dbfe082b,Alexa,Doubleday,Acura,Ireland,2019-01-04,223
ae05b5aa-2b3a-43f9-8b06-bc47f02efa15,Sallee,McAlpine,Chevrolet,United States,2019-03-02,51
342fd660-59e2-4367-8b5f-1f709d4e6c79,Maurene,Norvell,Plymouth,Philippines,2015-05-31,934
5392af32-8175-467a-b467-306f4e9d47a0,Travers,Tomson,Chevrolet,China,2016-05-20,864
0408e888-d444-4421-b669-0a47103d80d1,Stuart,Yurevich,GMC,Haiti,2017-07-06,94
7c8cd1c8-0c35-4fdd-ae20-5bab79a069be,Jennine,Polye,Lamborghini,China,2017-10-04,273
3a463923-a7ff-4b49-b296-53f5183389fd,Rafa,Lampe,Mitsubishi,South Korea,2020-09-05,552
ecda2dcf-241d-44e6-aee9-be4f0e31e176,Tana,Ambrogini,Pontiac,Kenya,2018-12-26,870
a1b492b8-eff9-431f-b377-1325c4c5d659,Luciano,Ayrton,Cadillac,Thailand,2020-12-29,77
d1777a52-1ba2-4749-8a6b-1cf66bb709fe,Isaac,MacKibbon,Mitsubishi,Philippines,2020-09-04,25
0489646c-e1f8-4b88-88aa-0981b0ab56b9,Ermentrude,Blare,Volkswagen,France,2015-10-26,972
6b69a0a6-e3b6-4944-ac36-485c6b149765,Dominga,Leyrroyd,Volkswagen,Russia,2018-02-19,762
e690e368-4939-46c1-a295-cd580655c166,Vannie,Perch,Ford,Russia,2020-08-29,369
fcf56871-1bd3-45e5-bc04-fc46777b6378,Ashbey,Bumphrey,BMW,Latvia,2019-10-03,109
387bcdcb-e7a8-4ec0-9a2c-d624ac9564ac,Daffi,Verecker,Chrysler,Russia,2016-02-23,732
72d66207-41c3-4471-acf9-e6d6fa246a9e,Hakeem,McQuirk,Mercury,Namibia,2016-01-25,983
df8cbc95-3495-4f88-9b80-e0bfe79223de,Erroll,Knightsbridge,Dodge,Guinea,2018-02-06,2
4d7d2524-dfc5-4404-86a2-ea9cb1b990c5,Rosella,Gulleford,Acura,China,2016-10-19,676
5c165247-ba2d-4d9d-a796-8090c8927bab,Sandye,Wraith,Dodge,Indonesia,2019-06-23,31
2eea0a5a-5eb7-45c7-8fab-68e29f474710,Bettye,McCartan,Nissan,Iran,2019-01-21,146
0b9421b1-7502-4022-af59-7f55f19337a8,Janessa,Barensky,Saab,Palestinian Territory,2019-03-08,781
e322e39d-4dca-48e0-82e3-44a2a87c472d,Page,Peinton,Pontiac,China,2021-01-21,400
a23c87e7-68c0-48d4-a973-8bdd2ca6d8c1,Walsh,Drynan,Bentley,Portugal,2021-01-23,622
62ffa6f7-498d-4a0d-8cf3-9f969759b677,Roosevelt,Ravelus,Nissan,United States,2020-07-07,531
1900a544-f836-4262-929a-38b83a64e4cc,Zabrina,Mohan,Porsche,Colombia,2019-11-23,978
584b50d8-9a4d-4d53-89c7-f35d20ccb589,Edgar,Pantridge,Suzuki,Colombia,2019-02-06,924
32a3d5de-8e69-47b4-9605-baabe6d1ee7c,Stuart,Swatten,Nissan,Greece,2019-05-27,822
eefc8ddb-616d-4804-a94c-71950a4155b1,Francklyn,Fakeley,Ford,Portugal,2017-03-16,475
f95ed13b-294f-443f-9032-f377933131ee,Welby,Canon,Suzuki,Russia,2017-06-23,440
165f58e8-5e78-4629-a3ca-dd11a93d2e37,Jarid,Syddall,GMC,Palestinian Territory,2017-12-14,243
735936a8-711d-404f-823a-1aedfb50458d,Alene,Simkiss,Volvo,Gambia,2021-08-13,905
fff36499-1a13-4b3f-a321-856abc175396,Buck,Broseman,Pontiac,Argentina,2021-05-12,16
03f98023-f79e-47ac-a5e8-d0538bbc14c6,Deane,Pepys,Lincoln,Iraq,2019-01-15,878
16acd802-5c0c-468d-b802-4d87d6e71a2d,Judye,Hallgarth,Lexus,Bolivia,2018-01-14,721
3b556071-3797-446c-ad8c-a83ffd7bcb68,Rubia,Blackader,Mazda,Indonesia,2019-09-16,226
059db4ac-7cae-41f3-8cd2-848453713b6e,Claretta,Yorston,Mitsubishi,Czech Republic,2016-12-19,758
3a0a7ffe-85d4-4ad3-a736-ce4ee57c2b9f,Ferrel,Puttrell,Ford,Bosnia and Herzegovina,2019-08-02,515
5e0e4c17-d517-46a5-8588-c84463d2c991,Orland,Dougan,Land Rover,China,2016-11-17,406
3cc87e53-7965-498d-8cc1-4573fa65a6b0,Klaus,Macvain,Suzuki,China,2015-11-03,476
41ccc856-75a1-4326-998a-dccded09d1bc,Eadith,Hinz,Mercury,Slovenia,2015-12-29,223
0eecf6c8-b40a-4ea8-9fe6-692a248156a3,Andriette,Delaprelle,Chevrolet,China,2019-01-12,367
1a70060d-5710-4f23-b55a-15a0a0a4fd8e,Geralda,Coathup,MINI,Ireland,2019-06-20,299
de301c82-801a-49b1-b384-989d7523a156,Julius,Ockendon,Acura,Lebanon,2015-11-15,243
fb5b2261-00bf-41db-bc2f-41067f8a0d22,Les,Mayte,Jaguar,China,2016-12-14,533
4d763fd2-1806-4ee5-876a-1dfe503b2029,Datha,Creech,Saturn,Sweden,2021-08-14,25
ea03c1fc-cabb-4a99-92da-9fca3ec09fc1,Florida,Leverington,Kia,China,2017-12-31,270
26df8609-0482-42f5-a6c6-5c36ee935f6b,Audrey,Mitchely,Chrysler,Russia,2018-02-19,682
cd5f48cd-3ce6-4a99-88a5-a66b1a74528a,Piper,Ryce,GMC,Democratic Republic of the Congo,2021-02-06,205
caab5a2d-c0c3-4723-99ff-d526b8512189,Melinde,Woolcocks,Lamborghini,Bolivia,2019-10-19,984
b66b1d1b-ca4d-465f-a7d9-8e94655782fa,Evin,Kyneton,Volkswagen,Russia,2015-01-09,251
4dd7b455-ba49-47d6-81d8-fc6ec1fb9fa4,Ebeneser,Measham,Audi,Thailand,2015-06-16,32
7dea9146-da99-4679-ba96-853585aa7a9a,Stafford,Sparrowhawk,Infiniti,China,2021-05-23,853
2fed4bbe-1f8b-4b4a-b27a-2f6442ad726b,Jolee,Focke,Chevrolet,Philippines,2017-07-22,516
b4888b97-330c-48b2-814e-e1765fc24bf1,Mommy,Rudsdale,Bentley,China,2017-01-01,695
4902377b-a271-4a25-9e35-d96635859296,Valaria,Lawty,MINI,China,2016-05-18,455
9d6cd9ad-2946-49e1-9736-fbbb7c950986,Daren,Pawel,Mercury,Ukraine,2021-04-16,347
580b6cca-9ef3-4a33-9ec4-c960084bd738,Waite,Gavrielly,Chevrolet,United States,2016-11-21,514
a402eb2d-e453-40ae-9c84-5b3043ebbcc5,Waverly,Leber,Oldsmobile,Russia,2015-08-27,509
dc6e12b1-c57c-41ea-ab41-3230c1b2c6d5,Reggi,Slyvester,Ford,Philippines,2021-07-06,512
891f901c-e821-4606-9407-0201e0110034,Jose,Pozzi,Mazda,Sweden,2015-10-01,633
b825acf3-4d74-451f-93ee-bcd100d5820a,Dieter,Camsey,Honda,Norway,2021-04-18,6
f5b6111e-c215-4214-8f97-8e42cae87ce6,Tonia,Gregorace,Citroën,China,2015-02-23,765
212c0d08-cac4-41cd-902e-ae9d553d0e38,Pavlov,Immings,Dodge,United States,2019-07-03,403
beda83ca-edb3-4322-9318-e36a0c2e083b,Rasia,Splevin,Toyota,China,2020-04-27,426
0f29c829-d307-46c7-86db-743fc0088d74,Florinda,Leeburne,Pontiac,Russia,2017-11-27,891
34f15933-359f-46aa-9073-235cde56f238,Fanchette,Cominetti,Mercury,Brazil,2019-07-30,72
9f44162f-c1e7-41b8-b46c-f84bb8c45fb9,Carmine,Beasleigh,Austin,China,2015-11-19,829
d39b404e-f7c0-4655-a392-94196f322464,Gigi,Dever,Oldsmobile,Russia,2020-08-05,772
f9aced2c-2eca-4428-b01c-e4917f8c7c4a,Riley,Cosgrave,Mercedes-Benz,China,2016-04-18,676
9982bac6-83a0-4679-814d-ad80c58328f6,Ruddie,Stennes,Saab,Nigeria,2020-09-01,914
8ddbff41-2746-4a44-b0fc-2e9114fb485a,Ansley,Malyon,Mazda,China,2015-09-16,749
65bea975-99aa-4ba0-9d92-aa5c03fbbb79,Dru,Orae,Ford,Brazil,2020-08-10,776
267c6033-9ff6-48b3-a311-cc0b50adb5a7,Errick,Tripe,Pontiac,China,2016-01-13,156
e81f6a55-b658-497b-92e3-121c604ca7d2,Nolly,Toopin,Toyota,Mongolia,2017-01-15,860
af5c0a2d-0835-4863-894f-c43c579dc5d5,Doro,Newart,GMC,Russia,2018-04-04,794
9b97fd9e-3910-43cb-94f9-9cf37f441d9d,Haleigh,Jest,Jaguar,Serbia,2019-03-27,883
8a5ebb74-1b59-48fb-8059-4ced6da9aac4,Baron,Ricciardello,Chrysler,Czech Republic,2020-05-14,344
8631e1b2-20ee-44fc-9001-ad111d9c9ecb,Norri,Ledram,Mercedes-Benz,Greece,2017-12-24,342
7ee9f8c3-02bc-4581-8ed2-aea68a0c7de8,Emelen,Lovemore,Volkswagen,Greece,2016-02-16,241
33fa6c24-bd1e-41de-8723-02c82a81cee7,Coralyn,Kensington,GMC,China,2016-04-17,850
0b7ec880-0b43-43c4-b9db-6452c40897db,Devondra,Josskoviz,Ford,Indonesia,2020-12-06,523
734906e7-a3b1-4bc3-8328-3d0a05c92585,Lu,Mesnard,Hyundai,Russia,2015-08-06,172
4562ecb3-e2e0-4f81-bc5f-6e159facf23e,Dugald,Pordall,Ford,China,2019-04-07,400
9a810d94-ff72-4357-bcb9-81246ff641dc,Gipsy,Benam,Isuzu,China,2021-05-30,259
8e8e8692-d747-4119-be05-42abe758bc14,Skye,Stolze,Ford,New Zealand,2017-02-07,646
d9df226d-ca3e-4071-b88e-4e9f1a34b2f4,Meade,Straniero,Toyota,Uganda,2020-01-02,982
73283646-7d25-471d-a339-b3678cc1a415,Sutherlan,Lubman,Pontiac,Malawi,2015-02-01,653
05cf274d-fa6b-47ab-ba7b-3c5b694d1730,Martin,Quan,Mercedes-Benz,Philippines,2016-09-29,701
fec5dd66-177a-4ead-bfab-660c2e5bd5d0,Klarrisa,Gerding,MINI,Kenya,2016-12-18,934
2e455df0-3157-41ee-b77a-f9efc6ea22ca,Lorette,Begwell,Nissan,Peru,2018-04-26,984
983add72-d815-47e5-95b3-7cd7982861d1,Marjory,Lasslett,Mitsubishi,Indonesia,2020-11-18,707
cebb54c7-d5e0-448b-af4b-d761f8daf350,Simonette,Vint,Dodge,Brazil,2020-09-16,739
c8e23df7-5195-45aa-b60f-9b3e06c761e9,Selle,Dunning,Rolls-Royce,Indonesia,2020-09-24,837
7961751c-22a5-470f-98c2-0071e15ecd34,Lyndsey,Stave,Mitsubishi,Ukraine,2021-05-23,958
519286c5-6625-462a-8108-0fe123a79fe1,Pooh,Josofovitz,Honda,Brazil,2015-03-14,561
bc510ea2-acd0-4ea2-b8ce-49c285a5478d,Alan,Haggerwood,Aston Martin,Portugal,2016-10-19,494
522ff47b-f336-4f60-aaff-02f0862a8bc4,Terrie,Gowrich,Toyota,Guatemala,2020-09-24,754
246de7b3-342d-4654-9c86-b6c503dbafd3,Ansel,Darcy,Hyundai,United States,2020-07-03,186
a698c633-dc40-4081-a466-75d9ad56b219,Karylin,Fargie,Mazda,Indonesia,2015-01-06,778
894ebc07-ca93-4d8a-b0df-31a744d5bfd8,Addy,Sieb,GMC,Canada,2016-08-05,197
06f87b3b-fc1c-4f15-a397-6aa1cf09f2b5,Davidde,Ferandez,Lexus,China,2017-04-01,460
d846aab7-c7a1-48cb-8bb4-7325418ece74,Creighton,Venus,Mercedes-Benz,Japan,2018-12-13,875
8c4bd989-2f34-40b6-b562-95ea178a7763,Chickie,De La Salle,Chevrolet,Sweden,2015-05-26,751
a16c05ce-e49f-41bb-9d24-df065846b9b5,Catarina,Esplin,Mercedes-Benz,Russia,2019-05-20,433
6b75a00b-19bf-4773-9a66-94c1d1121db8,Tommy,Bruyet,Nissan,Poland,2018-04-30,500
ceca6ebb-2362-429c-80e6-8d64551371ef,Lancelot,Thackston,Toyota,United States,2018-08-31,237
85872584-4e4b-4534-86ea-2ebb1ca9741d,Hedda,Gason,Mazda,China,2019-07-27,797
8a8621cf-2cfd-42ba-b640-66cf5ccc9479,Nyssa,Maddaford,Jensen,Mauritius,2015-06-14,561
d7c776e8-a2bd-4782-a409-394e64a59c0e,Sallie,Yorkston,Audi,United States,2018-02-26,551
cb3e4619-84e8-4c37-8a6c-ef4258ee461f,Alena,Beggan,Toyota,Turkmenistan,2016-09-08,473
bc8adbbf-e4b2-46fa-9934-818de2a5bdae,Minni,Fibben,Audi,Portugal,2018-03-21,844
9c94ba41-a602-48d9-9f4a-20e08f6493fd,Janel,Hinkins,Mitsubishi,China,2019-09-01,428
cfe6c48b-1d66-4af5-b677-9f4ac55c5bba,Earlie,Huckster,Lincoln,China,2016-01-26,799
6f506032-45d4-4af2-b395-4d8c40abee0d,Shandra,Piercey,GMC,Chile,2016-09-11,72
0a6275e7-ba5e-4386-b69d-b5649c4215c7,Oralla,Bennellick,Pontiac,Indonesia,2016-09-15,811
a631b000-08df-4cf8-b999-551f72d006b4,Vaclav,Flory,Mercedes-Benz,China,2021-04-27,294
f7e2a0a2-daca-44c8-b27d-5adb8316dc22,Vivien,Fake,Dodge,Mexico,2017-11-03,325
b6854e2b-38df-440a-a127-52c3ea7684e9,Abba,Haugen,Lincoln,Canada,2015-02-15,670
019cec27-8fcf-4ed7-a13a-3de063aefd42,Jodee,McGrale,Lincoln,Philippines,2021-07-10,466
95c6bfc0-d9c1-47bd-8fd7-e00b0cd2c97f,Ashla,Klewer,Porsche,Canada,2018-02-01,297
10de5bf3-667e-473e-a107-fbec5dd01f66,Filbert,Burstow,GMC,United Kingdom,2021-03-20,519
f1c5594a-8986-4547-92ab-50d88b33d72c,Huntley,Gutowski,Porsche,Paraguay,2015-07-07,800
442477b0-3ee6-4a71-bde4-a13f41e47dae,Ana,Iredale,Mitsubishi,Paraguay,2016-08-29,605
546dfae9-4b23-462e-82cd-5416536125aa,Westbrook,Quartermain,Chevrolet,Pakistan,2016-12-26,818
47b1d1f9-7d15-40d8-81ed-1ba54aee80f6,Frankie,Pierce,Chrysler,Japan,2015-03-20,186
fec170b4-aa30-4c5a-abe1-91572e95bdac,Ruth,Ellard,Hyundai,Vietnam,2015-05-16,137
a7bbb34a-d0f0-4bda-a3a8-b798fcffc7b8,Hewett,Chuck,Aptera,Paraguay,2019-05-19,935
510a5208-db84-44c5-bc45-6404da275934,Elizabeth,Foley,BMW,Czech Republic,2015-09-11,97
24d0977c-82f4-41a3-8f62-d06420200539,Ezechiel,Vincent,Mercedes-Benz,Russia,2019-07-16,197
aafd58a6-4f67-4be3-b840-44cc094157e1,Elenore,Bandt,Nissan,Brazil,2015-02-01,783
f75cc81d-9b1f-40ac-a9ae-e2fe154611bf,Land,McWhannel,Dodge,United States,2016-03-20,46
9b36071c-90b2-4c01-9cfe-065ddbf8cd3f,Mitch,Geroldini,BMW,Portugal,2015-07-09,519
aa6ef324-dac9-46c5-bb3b-5a2f7aac6fac,Bartholomew,Ormiston,Mazda,Sweden,2015-06-23,588
51defb98-00c0-45d4-b4c4-20d5eb9edc3d,Sadella,Tie,Dodge,Ukraine,2019-09-07,476
d05ea8d8-2519-43b2-a2c3-bd5cdd269152,Rhoda,Sedgefield,Volvo,Colombia,2020-08-10,736
a93d151e-a3e0-4b29-a330-5b05f0dc5f35,Johanna,Raraty,Hyundai,Philippines,2019-10-10,301
81cfc283-e434-4375-98cb-7e5688890c03,Shina,Giacomi,GMC,Zimbabwe,2016-05-08,944
3cfa4001-b1ac-4003-9c3f-a407de6baf4d,Charmine,Primo,Cadillac,Italy,2016-07-02,939
f4384780-f439-4e1c-a650-34fed1ceea94,Rachel,Cosely,Nissan,Japan,2016-10-13,144
ec01e8a3-031d-4646-af82-1b8457ba8003,Flora,De Moreno,Mazda,Bosnia and Herzegovina,2017-12-06,131
c895398a-8788-4d01-806d-fc84565419cc,Isabel,Blankau,Ford,Japan,2015-06-02,326
06af7dc9-9e78-454c-bdd2-c91af279bba6,Renelle,Causey,Mazda,Iran,2016-10-07,736
f44e8053-afc7-4aa5-8e5b-1b519cc68fa2,Jana,Prosch,Chevrolet,Ecuador,2016-02-24,160
74d5d987-414b-4447-b88c-3733fa4ee73d,Ricky,Giovani,Ford,China,2021-06-15,359
ad19fa3d-efdf-483e-a119-b9d630caf092,Gabriel,Martusov,Kia,Philippines,2016-12-30,289
ed7a128f-1838-49b5-b3a7-349e3dfd7ffa,Alvinia,Reynard,Hyundai,Indonesia,2015-08-30,573
bda6eeca-fcc8-450b-b0e7-52cc0e8473e5,Nanette,D'Errico,Isuzu,Hungary,2021-01-27,940
a4038354-a52b-480f-a443-41d812a1f8eb,Judie,Holme,Isuzu,Czech Republic,2019-01-31,13
148394fd-627a-4524-b4b2-648738d4770e,Shepard,Kunz,Pontiac,Russia,2019-06-15,312
01a99c84-81d0-4b82-bb3c-effdfd67f07a,Atalanta,Dench,Cadillac,China,2016-10-08,195
e896d409-9695-4fed-84b9-4f79e911430d,Angelita,Lowy,Mitsubishi,Philippines,2019-06-02,803
088e5bbf-dab6-4b16-aa66-8fd7e13b2b8c,Rourke,Barringer,Ford,United States,2015-05-21,191
373eb092-7d5c-40b7-a15b-a922c5a335c4,Bev,Worgen,Mazda,Turkmenistan,2020-02-18,145
0a6742f4-ef0f-4048-9cbf-e4ae3636800b,Raquela,Jarvie,Hyundai,France,2016-02-07,155
93729bb7-4e0c-42f4-98e2-b9dd3971397a,Halsey,Crippen,Kia,Colombia,2017-08-31,331
4cf7a59f-6600-49aa-97a8-1a4ef5555e23,Matti,De Robertis,Maserati,Philippines,2016-02-09,57
